,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
1984,https://www.immowelt.de/expose/2d8pj5u,2d8pj5u,8214#eaLxYh,apartment,Bad Nauheim - Provisionsfrei -  Komfort-Erdgeschosswohnung im Herzen der Kernstadt,Bad Nauheim,Straße nicht freigegeben,61231,2024,Erdgeschoss,Gewerblicher Anbieter,3,"175,87 m²",blank,1.248.000 €,blank,blank,A+,Wohngebäude,Bedarfsausweis,21.09.2023 bis 20.09.2033,"15,90 kWh/(m²·a)",blank,STEINFEGER IMMOBILIEN,Erstbezug,blank,blank,hessen,2024-06-17 16:49:33
1985,https://www.immowelt.de/expose/2dddj5u,2dddj5u,0-02-10004503,apartment,"Viel Platz, in ruhiger, innenstadtnaher Lage",Marburg,Straße nicht freigegeben,35039,1976,4. Geschoss,Gewerblicher Anbieter,3,"82,95 m²",blank,249.000 €,Gas,blank,F,Wohngebäude,Verbrauchsausweis,24.10.2018 bis 23.10.2028,"156,90 kWh/(m²·a)",Erdgas,Bauer & Lorenz Immobilien GmbH,renovierungsbedürftig / sanierungsbedürftig,blank,sofort,hessen,2024-06-17 16:49:36
1986,https://www.immowelt.de/expose/2dd8j5u,2dd8j5u,blank,apartment,"Rendite von 4,1%! Nutzen Sie ein Pflegeapartment als Ihre Geldanlage!",Butzbach,Straße nicht freigegeben,35510,2013,3. Geschoss,Gewerblicher Anbieter,1,49 m²,blank,152.000 €,Blockheizkraftwerk,blank,B,Wohngebäude,Bedarfsausweis,23.05.2014 bis 22.05.2024,"62,70 kWh/(m²·a)",Blockheizkraftwerk,Depant Bauträger GmbH & Co.KG,blank,Apartment,blank,hessen,2024-06-17 16:49:39
1987,https://www.immowelt.de/expose/2dk4j5u,2dk4j5u,blank,apartment,PROVISIONFREIE Kapitalanlage Sanierte 3 Zimmer-Wohnung in Lampertheim !!!,Lampertheim,Straße nicht freigegeben,68623,1962,5. Geschoss,Gewerblicher Anbieter,3,76 m²,blank,230.000 €,Öl,blank,C,Wohngebäude,Bedarfsausweis,05.10.2020 bis 04.10.2030,"75,00 kWh/(m²·a)",Leichtes Heizöl,Nicola Flaccavento Immobilien,blank,blank,sofort,hessen,2024-06-17 16:49:42
1988,https://www.immowelt.de/expose/2dcxh5u,2dcxh5u,WE 9,apartment,Attraktive Maisonette Wohnung in ruhiger Lage,Offenbach am Main(Bürgel),Anneliese-Heikaus-Strasse 2,63075,2025,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,4,"122,30 m²",blank,589.900 €,blank,Fußbodenheizung,A+,Wohngebäude,Bedarfsausweis,23.03.2024 bis 23.03.2034,"14,00 kWh/(m²·a)",blank,FischerHausbau GmbH,Erstbezug,Maisonette,2025,hessen,2024-06-17 16:49:46
1989,https://www.immowelt.de/expose/2dbmh5u,2dbmh5u,6370 2,apartment,Nahe zum Zentrum am Kapellenberg 2- bis 3-Zimmerwohnung mit barrierefreiem Zugang,Hofheim,Straße nicht freigegeben,65719,2024,blank,Gewerblicher Anbieter,3,59 m²,blank,419.000 €,blank,blank,blank,blank,blank,blank,blank,blank,Claus Blumenauer Immobilien GmbH,Erstbezug,blank,blank,hessen,2024-06-17 16:49:49
1990,https://www.immowelt.de/expose/2dajh5u,2dajh5u,24 001 060,apartment,Mitten im Grün: Großzügige Zwei-Zimmer-Wohnung mit zwei Loggien und Tiefgarage,Frankfurt am Main(Seckbach),Straße nicht freigegeben,60389,1991,1. Geschoss,Gewerblicher Anbieter,2,"75,60 m²",blank,365.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,bis 21.01.2025,"130,00 kWh/(m²·a)",ERDGAS_SCHWER,von Poll Immobilien GmbH,gepflegt,Apartment,blank,hessen,2024-06-17 16:49:53
1991,https://www.immowelt.de/expose/2dvhh5u,2dvhh5u,WE 1,apartment,Große 4½ Zimmer Wohnung mit Garten,Offenbach am Main(Bürgel),Anneliese-Heikaus-Strasse 2,63075,2025,Erdgeschoss,Gewerblicher Anbieter,4,"126,80 m²",blank,565.970 €,blank,Fußbodenheizung,A+,Wohngebäude,Bedarfsausweis,23.03.2024 bis 23.03.2034,"14,00 kWh/(m²·a)",blank,FischerHausbau GmbH,Erstbezug,Terrassenwohnung,2025,hessen,2024-06-17 16:49:56
1992,https://www.immowelt.de/expose/2errq5g,2errq5g,291881,apartment,Moderne Maisonette an der Bergstrasse,Seeheim-Jugenheim,Straße nicht freigegeben,64342,1975,1. Geschoss,Gewerblicher Anbieter,4,123 m²,blank,515.000 €,blank,"offener Kamin, Zentralheizung",D,Wohngebäude,Bedarfsausweis,blank,"102,00 kWh/(m²·a)",blank,ohne-makler.net - Immobilien selbst vermarkten,gepflegt,Maisonette,nach Absprache,hessen,2024-06-17 16:50:00
1993,https://www.immowelt.de/expose/2eqmg58,2eqmg58,I-00Y78A-W-02VNY2,apartment,"Zentrale 3-Zimmerwohnung mit Balkon - bezugsfertig, hell und modern",Wiesbaden,Straße nicht freigegeben,65187,1969,blank,Gewerblicher Anbieter,3,75 m²,blank,299.000 €,Öl,blank,blank,Wohngebäude,Verbrauchsausweis,seit 22.04.2014,"251,10 kWh/(m²·a)",blank,Engel & Völkers Wiesbaden,blank,blank,Freistellung nach Absprache,hessen,2024-06-17 16:50:03
1994,https://www.immowelt.de/expose/2dtbf5u,2dtbf5u,1143 (1/1143),apartment,Barrierefrei im Zentrum: 60 qm EG-Wohnung in Melsungen,Melsungen,Straße nicht freigegeben,34212,1500,Erdgeschoss,Gewerblicher Anbieter,2,"59,52 m²",blank,219.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Welsch & Partner Immobilien GbR,Erstbezug,blank,blank,hessen,2024-06-17 16:50:06
1995,https://www.immowelt.de/expose/2dh5f5u,2dh5f5u,03/0324/14#OHb15,apartment,TOP!  Modernisierte 3-Zimmer-Wohnung mit Sonnenbalkon in gepflegten Mehrfamilienhaus- ruhige Lage!,Bad Nauheim,Straße nicht freigegeben,61231,1961,1. Geschoss,Gewerblicher Anbieter,3,66 m²,blank,249.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,13.06.2018 bis 12.06.2028,"134,54 kWh/(m²·a)",Gas,frb Immobilien - Frank Rudolf Braun,renoviert / saniert,blank,sofort,hessen,2024-06-17 16:50:10
