,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
11,https://www.immowelt.de/expose/2e3dw5q,2e3dw5q,LTX6ZCYZ,apartment,Ideal für Investoren!!! Gepflegtes Hotelzimmer mit tollen Vorzügen eines Hotels in einer top Lage,Landsberg(Peißen),Straße nicht freigegeben,06188,1993,4. Geschoss,Gewerblicher Anbieter,1,19 m²,blank,23.000 €,Fernwärme,blank,E,Wohngebäude,Verbrauchsausweis,30.05.2014 bis 30.05.2024,"144,00 kWh/(m²·a)",Fernwärme,Homeday GmbH,blank,blank,nach Vereinbarung,sachsen-anhalt,2024-06-16 18:08:04
12,https://www.immowelt.de/expose/2e8q55q,2e8q55q,0-481,apartment,Gute Kapitalanlage mit Rendite- Eigentumswohnung im Zentrum Weißenfels,Weißenfels,Straße nicht freigegeben,06667,1900,blank,Gewerblicher Anbieter,3,"54,93 m²",blank,42.500 €,blank,blank,blank,blank,blank,blank,blank,blank,Hansjörg Bartsch Immobilienberatungs KG,blank,blank,blank,sachsen-anhalt,2024-06-16 18:08:07
13,https://www.immowelt.de/expose/2eql35p,2eql35p,101954,apartment,Kaufen statt Mieten -  Eigentumswohnung mit großem Balkon und historischem Charme,Bitterfeld-Wolfen,Straße nicht freigegeben,06766,1922,2. Geschoss,Gewerblicher Anbieter,2,"48,58 m²",blank,60.000 €,blank,Zentralheizung,blank,Wohngebäude,Verbrauchsausweis,blank,"129,30 kWh/(m²·a)  - Warmwasser enthalten",Gas,Anhalt-Immobilien,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:08:10
14,https://www.immowelt.de/expose/2ed5g5m,2ed5g5m,400462#8X03y,apartment,Attraktive vermietete Dachgeschosswohnung mit Balkon und Garage im Paulusviertel,Halle (Saale)(Paulusviertel),Wielandstraße 27,06114,1920,Dachgeschoss,Gewerblicher Anbieter,3,"72,30 m²",blank,155.000 €,blank,Zentralheizung,D,Wohngebäude,Verbrauchsausweis,08.04.2019 bis 07.04.2029,"114,80 kWh/(m²·a)  - Warmwasser enthalten",Gas,A1 Immobilien GmbH,Altbau (bis 1945),blank,blank,sachsen-anhalt,2024-06-16 18:08:13
15,https://www.immowelt.de/expose/2e9gd5l,2e9gd5l,400455#8X03y,apartment,Eigentumswohnung mit Balkon am Sophienhafen (WE 9),Halle (Saale)(Saaleaue),Hafenstraße 21b,06108,2023,Erdgeschoss,Gewerblicher Anbieter,4,"129,74 m²",blank,449.000 €,blank,Fußbodenheizung,A+,Wohngebäude,Bedarfsausweis,12.12.2021 bis 13.12.2031,"25,10 kWh/(m²·a)",Strom,A1 Immobilien GmbH,Erstbezug,blank,3. Quartal 2024,sachsen-anhalt,2024-06-16 18:08:21
16,https://www.immowelt.de/expose/2eef35k,2eef35k,100896,apartment,Barrierefreie Eigentumswohnung | ideal zur Eigennutzung | im Raum Luth. Wittenberg,Zschornewitz,Straße nicht freigegeben,06772,1994,2. Geschoss,Gewerblicher Anbieter,3,"82,15 m²",blank,55.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,blank,"184,00 kWh/(m²·a)",Öl,Anhalt-Immobilien,renoviert / saniert,blank,blank,sachsen-anhalt,2024-06-16 18:08:24
17,https://www.immowelt.de/expose/2emxs5h,2emxs5h,blank,apartment,Eigentumswohnung in ruhiger Lage mit PKW-Stellplatz,Haldensleben,Köhlerstraße 20,39340,1963,2. Geschoss,blank,"2,5","59,47 m²",blank,85.000 €,blank,Etagenheizung,blank,blank,blank,blank,blank,blank,Privater Anbieter,blank,blank,sofort,sachsen-anhalt,2024-06-16 18:08:27
18,https://www.immowelt.de/expose/2ely75h,2ely75h,blank,apartment,Traumhafte Maisonette-Wohnung hell & ruhige TOP-LAGE in Dölau,Halle (Saale)(Dölau),Franz-Mehringstr. 2,06120,1997,2. Geschoss,Gewerblicher Anbieter,3,101 m²,blank,249.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Saale-Immobilien Gmbh,gepflegt,blank,4.Quartal 2024,sachsen-anhalt,2024-06-16 18:08:29
19,https://www.immowelt.de/expose/2eyuk5g,2eyuk5g,080/12115,apartment,Kleine Wohnung zur Selbstnutzung in toller Lage,Halle(Frohe Zukunft),Straße nicht freigegeben,06118,1963,Dachgeschoss,Gewerblicher Anbieter,2,49 m²,blank,63.800 €,blank,Etagenheizung,E,Wohngebäude,Bedarfsausweis,bis 18.03.2029,"139,80 kWh/(m²·a)",ERDGAS_LEICHT,DKB Grund GmbH Halle,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:08:32
20,https://www.immowelt.de/expose/2enct5f,2enct5f,blank,apartment,Penthouse Wohnung in Traumlage Kröllwitz,Halle (Saale)(Altstadt),Ginsterweg 18,06108,2005,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,3,101 m²,blank,339.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Saale-Immobilien Gmbh,gepflegt,Penthouse,blank,sachsen-anhalt,2024-06-16 18:08:35
21,https://www.immowelt.de/expose/2er9s5b,2er9s5b,080/12915,apartment,Attraktiv auch für Selbstnutzer - Terrassenwohnung im Hinterhaus,Halle(Innenstadt),Straße nicht freigegeben,06110,1905,Erdgeschoss,Gewerblicher Anbieter,3,"97,21 m²",blank,170.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,DKB Grund GmbH Halle,renoviert / saniert,blank,blank,sachsen-anhalt,2024-06-16 18:08:38
22,https://www.immowelt.de/expose/2ef9s5b,2ef9s5b,080/12876,apartment,4-Zimmer Dachgeschosswohnung mit Balkon,Halle(Innenstadt),Straße nicht freigegeben,06110,1905,4. Geschoss (Dachgeschoss),Gewerblicher Anbieter,4,105 m²,blank,180.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,DKB Grund GmbH Halle,renoviert / saniert,blank,blank,sachsen-anhalt,2024-06-16 18:08:41
23,https://www.immowelt.de/expose/2e4jn57,2e4jn57,0579,apartment,Junge Familien aufgepasst!,Hassel,Straße nicht freigegeben,39596,1994,blank,Gewerblicher Anbieter,4,"105,21 m²",blank,115.000 €,blank,Etagenheizung,A,Wohngebäude,Verbrauchsausweis,05.11.2020 bis 04.11.2030,"41,70 kWh/(m²·a)",Gas,Frank Büschel Immobilien GbR,renovierungsbedürftig / sanierungsbedürftig,Maisonette,sofort,sachsen-anhalt,2024-06-16 18:08:43
24,https://www.immowelt.de/expose/2d2fx5s,2d2fx5s,2024-145,apartment,Investmentgelegenheit: zwei Eigentumswohnungen mit Stellplätzen und Balkonen,Zeitz,Straße nicht freigegeben,06712,1970,3. Geschoss,Gewerblicher Anbieter,4,142 m²,blank,119.000 €,Gas,blank,blank,Nicht-Wohngebäude,Verbrauchsausweis,bis 16.01.2029,"66,00 kWh/(m²·a)  - Warmwasser enthalten",ERDGAS_LEICHT,Böhme Immobilien GmbH,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:08:46
25,https://www.immowelt.de/expose/2dbsw5r,2dbsw5r,blank,apartment,Hübsche 4 Raum Wohnung im Reihenhausstil,Elsteraue(Tröglitz),Straße nicht freigegeben,06729,1938,Erdgeschoss,blank,4,135 m²,blank,auf Anfrage,blank,Zentralheizung,blank,Wohngebäude,Verbrauchsausweis,seit 01.05.2012,"83,00 kWh/(m²·a)  - Warmwasser enthalten",Gas,Privater Anbieter,gepflegt,Maisonette,2005,sachsen-anhalt,2024-06-16 18:08:49
26,https://www.immowelt.de/expose/2dteq5q,2dteq5q,2024-0005,apartment,2024-0005 Eigentumswohnung in Veckenstedt,Veckenstedt,Straße nicht freigegeben,38871,1984,blank,Gewerblicher Anbieter,"3,5","79,22 m²",blank,69.000 €,blank,Ofen,C,Wohngebäude,Verbrauchsausweis,06.03.2024 bis 05.03.2034,"99,70 kWh/(m²·a)",Öl,ImmoCenter der Volksbanken Nordharz und Braunlage,gepflegt,Maisonette,blank,sachsen-anhalt,2024-06-16 18:08:52
27,https://www.immowelt.de/expose/2d7tw5j,2d7tw5j,1820914,apartment,Geräumige 3 Wohnung in guter Lage - Bahnhofsnähe,Stendal,Straße nicht freigegeben,39576,1899,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,3,60 m²,blank,91.000 €,blank,Zentralheizung,C,Wohngebäude,Bedarfsausweis,09.10.2028 bis 09.10.2028,"100,30 kWh/(m²·a)",Gas,LS-Immobilien GmbH,renoviert / saniert,blank,sofort,sachsen-anhalt,2024-06-16 18:08:55
28,https://www.immowelt.de/expose/2eg4p5e,2eg4p5e,400457#8X03y,apartment,Für Kapitalanleger: Gemütliche Dachgeschosswohnung mit Balkon in einem attraktiven Mehrfamilienhaus im Stadtteil Giebichenstein,Halle (Saale)(Giebichenstein),Mozartstraße 12,06114,1912,Dachgeschoss,Gewerblicher Anbieter,1,"48,72 m²",blank,99.000 €,blank,Zentralheizung,D,Wohngebäude,Verbrauchsausweis,01.04.2020 bis 31.03.2030,"119,60 kWh/(m²·a)  - Warmwasser enthalten",Gas,A1 Immobilien GmbH,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:08:58
29,https://www.immowelt.de/expose/2dnnj5g,2dnnj5g,0018,apartment,Wohnung mit Balkon in Halle (Saale) Südliche Innenstadt,Halle(Innenstadt),Straße nicht freigegeben,06110,1900,Dachgeschoss,Gewerblicher Anbieter,3,"66,74 m²",blank,179.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,NeueStadt Immobilien UG (haftungsbeschränkt),blank,blank,blank,sachsen-anhalt,2024-06-16 18:09:01
30,https://www.immowelt.de/expose/2dy5d5b,2dy5d5b,LO23_40,apartment,Eigentumswohnung in ruhiger Lage in Göthewitz,Lützen OT Göthewitz,Straße nicht freigegeben,06686,1974,Erdgeschoss,Gewerblicher Anbieter,3,57 m²,blank,39.950 €,blank,blank,blank,blank,blank,blank,blank,blank,Lir Immobilien,gepflegt,blank,sofort,sachsen-anhalt,2024-06-16 18:09:04
31,https://www.immowelt.de/expose/2dd3s5a,2dd3s5a,88568,apartment,Kapitalanlage | Eine einzigartige Eigentumswohnung mit hohen Decken und historischem Charme,Bitterfeld-Wolfen,Am alten Schulhof 2,06766,1922,1. Geschoss,Gewerblicher Anbieter,2,"64,41 m²",blank,80.000 €,blank,Zentralheizung,blank,Wohngebäude,Verbrauchsausweis,blank,"129,30 kWh/(m²·a)  - Warmwasser enthalten",Gas,Anhalt-Immobilien,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:07
32,https://www.immowelt.de/expose/2d4xb56,2d4xb56,86293,apartment,Kapitalanlage| besondere Deckengestaltung  | EBK | Balkon im Raum Luth. Wittenberg,Zschornewitz,Straße des Friedens 50 a-c,06772,1994,2. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,"76,68 m²",blank,65.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,blank,"184,00 kWh/(m²·a)",Öl,Anhalt-Immobilien,blank,blank,01.07.2024,sachsen-anhalt,2024-06-16 18:09:09
33,https://www.immowelt.de/expose/2cbw95v,2cbw95v,78487434,apartment,"Besondere Wohnung mit Einbauküche, Terrasse und Fahrstuhl im Raum Luth. Wittenberg",Gräfenhainichen(Zschornewitz),Straße des Friedens 50 b,06772,1994,2. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,"76,68 m²",blank,65.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,01.02.2020 bis 31.01.2030,"184,00 kWh/(m²·a)  - Warmwasser enthalten",Öl,Anhalt-Immobilien,blank,Apartment,sofort,sachsen-anhalt,2024-06-16 18:09:15
34,https://www.immowelt.de/expose/2chj75q,2chj75q,APS51/52WE03k2,apartment,"gemütliche 2-Raumwohnung, Hochparterre, Hinterhaus",Magdeburg(Stadtfeld Ost),Alexander-Puschkin-Straße 51,39108,1930,Erdgeschoss,Gewerblicher Anbieter,2,"52,15 m²",blank,89.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,blank,"165,40 kWh/(m²·a)  - Warmwasser enthalten",Gas,STW-Immobilien,blank,Maisonette,vermietet,sachsen-anhalt,2024-06-16 18:09:18
35,https://www.immowelt.de/expose/2cw2y5l,2cw2y5l,Havesto-1535,apartment,Paket aus zwei Top Gewerbeeinheiten in bester Lage Magdeburgs! Willkommen in Magdeburg Stadtfeld Ost,Magdeburg / Stadtfeld Ost,Arndtstr. 34,39108,1905,Erdgeschoss,Gewerblicher Anbieter,k.A.,"259,09 m²",blank,349.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,HAVESTO IMMOBILIEN GRUPPE - HIA Hamburger Investment & Anlageimmobilien GmbH,gepflegt,blank,Nach Vereinbarung,sachsen-anhalt,2024-06-16 18:09:21
36,https://www.immowelt.de/expose/2ctzb5j,2ctzb5j,6100,apartment,"INVESTMENT im nachhaltigen Markt für Seniorenwohnen - Balkon, Duschbad uvm. DACHGESCHOSSWOHNUNG",Magdeburg(Neue Neustadt),Morgenstraße 11a,39124,1998,4. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,"44,50 m²",blank,103.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,20.05.2019 bis 19.05.2029,"144,00 kWh/(m²·a)",Erdgas schwer,IVBWEISS Immobilien,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:24
37,https://www.immowelt.de/expose/2cmts5y,2cmts5y,342,apartment,frisch renovierten Kapitalanlage mit Mietpotenzial in Dessau Süd,Dessau-Roßlau(Waldersee),Straße nicht freigegeben,06844,1968,4. Geschoss,Gewerblicher Anbieter,2,"44,70 m²",blank,60.500 €,"Fernwärme, Gas",blank,blank,blank,blank,blank,blank,blank,agita immobilien Gmbh,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:27
38,https://www.immowelt.de/expose/2cxlu59,2cxlu59,80853,apartment,Kapitalanlage | Vermietete Eigentumswohnung in ruhiger Lage mit Blick ins Grüne,Bitterfeld-Wolfen OT Thalheim,Straße nicht freigegeben,06766,1996,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,3,"75,01 m²",blank,93.750 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,blank,"91,93 kWh/(m²·a)",Gas,Anhalt-Immobilien,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:30
39,https://www.immowelt.de/expose/2c84l57,2c84l57,APS51/52WE03k,apartment,"gemütliche 2-Raumwohnung, Hochparterre, Hinterhaus",Magdeburg(Stadtfeld Ost),Alexander-Puschkin-Straße 51,39108,1930,Erdgeschoss,Gewerblicher Anbieter,2,"52,15 m²",blank,89.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,blank,"165,40 kWh/(m²·a)  - Warmwasser enthalten",Gas,STW-Immobilien,blank,Maisonette,sofort,sachsen-anhalt,2024-06-16 18:09:33
40,https://www.immowelt.de/expose/2bsum5e,2bsum5e,blank,apartment,+++ 2 Eigentumswohnungen im Paket - Einzelverkauf möglich +++,Weißenfels(Burgwerben),Burgwerbener Straße 32,06667,1997,2. Geschoss,Gewerblicher Anbieter,6,158 m²,blank,210.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Göckeritz Immobilien,blank,blank,blank,sachsen-anhalt,2024-06-16 18:09:36
41,https://www.immowelt.de/expose/2bw3b5d,2bw3b5d,440,apartment,3 Zi Whg. in Magedburg Dachgeschoss in der Altstadt mit Balkon zum Innenhof,Magdeburg(Altstadt),Leibnitzstr. 28,39104,blank,Dachgeschoss,Gewerblicher Anbieter,3,90 m²,blank,199.000 €,blank,blank,blank,blank,blank,blank,blank,blank,Immobilienbüro Rudi Edmeier,blank,blank,blank,sachsen-anhalt,2024-06-16 18:09:38
42,https://www.immowelt.de/expose/2bsl45d,2bsl45d,6079,apartment,"INVESTMENT im nachhaltigen Markt für Seniorenwohnen - Balkon, Duschbad uvm.",Magdeburg(Neue Neustadt),Morgenstraße 15,39124,1998,3. Geschoss,Gewerblicher Anbieter,2,"46,27 m²",blank,100.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,20.05.2019 bis 19.05.2029,"144,00 kWh/(m²·a)",Erdgas schwer,IVBWEISS Immobilien,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:41
43,https://www.immowelt.de/expose/29uh45z,29uh45z,0247,apartment,Charmante 3-Raum-Wohnung in Stadtfeld Ost,Magdeburg(Stadtfeld Ost),Straße nicht freigegeben,39108,1900,Erdgeschoss,Gewerblicher Anbieter,3,72 m²,blank,199.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Frank Büschel Immobilien GbR,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:44
44,https://www.immowelt.de/expose/296h45z,296h45z,0070,apartment,Eigentumswohnung in fantastischer Lage,Magdeburg(Stadtfeld Ost),Straße nicht freigegeben,39108,1967,3. Geschoss,Gewerblicher Anbieter,3,"71,25 m²",blank,147.000 €,blank,Zentralheizung,blank,Wohngebäude,Verbrauchsausweis,16.10.2013 bis 13.06.2028,"101,00 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,Frank Büschel Immobilien GbR,gepflegt,blank,blank,sachsen-anhalt,2024-06-16 18:09:47
