,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
517,https://www.immowelt.de/expose/2b3dx5d,2b3dx5d,6153-1,apartment,Kapitalanlage ! Helle 2 Zimmer Eigentumswohnung mit Balkon *Kaufgelegenheit*,Bremen(Hemelingen),Straße nicht freigegeben,28309,1982,1. Geschoss,Gewerblicher Anbieter,2,52 m²,blank,125.000 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,12.08.2028 bis 13.08.2028,"113,00 kWh/(m²·a)  - Warmwasser enthalten",Gas,Michael Bruns Immobilien OHG,gepflegt,blank,per sofort,bremen,2024-06-16 14:45:42
518,https://www.immowelt.de/expose/2b62x5a,2b62x5a,6117,apartment,Gepflegte 2 Zimmer Wohnung mit Balkon in der Südervorstadt,Bremen(Südervorstadt),Straße nicht freigegeben,28201,1952,2. Geschoss,Gewerblicher Anbieter,2,57 m²,blank,170.000 €,blank,Etagenheizung,blank,Wohngebäude,Verbrauchsausweis,18.04.2016 bis 17.04.2026,"128,80 kWh/(m²·a)",Gas,Röpke & Behring GmbH & Co. KG,gepflegt,blank,blank,bremen,2024-06-16 14:45:45
519,https://www.immowelt.de/expose/2bm7d58,2bm7d58,"NKQ,I51#44npn",apartment,NEUES KAFFEEQUARTIER -          2 Zimmer-Wohnung mit Balkon - Whg. I51,Bremen(Handelshäfen),Straße nicht freigegeben,28217,2024,1. Geschoss,Gewerblicher Anbieter,2,71 m²,blank,372.300 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,DETLEF HEGEMANN Immobilien Management GmbH,Erstbezug,blank,blank,bremen,2024-06-16 14:45:50
520,https://www.immowelt.de/expose/2b7wc58,2b7wc58,136764885#44npn,apartment,NEUES KAFFEEQUARTIER - Exklusive 3-Zimmer-Wohnung mit Garten (D4),Bremen(Handelshäfen),Straße nicht freigegeben,28217,2024,Erdgeschoss,Gewerblicher Anbieter,3,"84,20 m²",blank,433.630 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,DETLEF HEGEMANN Immobilien Management GmbH,Erstbezug,blank,01.04.2025,bremen,2024-06-16 14:45:53
521,https://www.immowelt.de/expose/2bydb58,2bydb58,1H125,apartment,Anlagepotenzial 2024: Vermietete 2-Zi.-Wohnung in Gröpelingen,Bremen(Lindenhof),Straße nicht freigegeben,28237,1949,blank,Gewerblicher Anbieter,2,40 m²,blank,69.000 €,blank,Etagenheizung,G,Wohngebäude,Bedarfsausweis,bis 11.12.2026,"216,00 kWh/(m²·a)",GAS,BERGER 1A IMMOBILIEN GmbH & Co. KG,blank,blank,nach Vereinbarung,bremen,2024-06-16 14:45:56
522,https://www.immowelt.de/expose/2bmdb58,2bmdb58,1H125a,apartment,Anlagepotenzial 2024: Vermietete 2-Zi.-Wohnung in Gröpelingen,Bremen(Lindenhof),Straße nicht freigegeben,28237,1949,blank,Gewerblicher Anbieter,2,40 m²,blank,69.000 €,blank,Etagenheizung,blank,Nicht-Wohngebäude,Bedarfsausweis,bis 11.12.2026,"216,00 kWh/(m²·a)",GAS,BERGER 1A IMMOBILIEN GmbH & Co. KG,blank,blank,nach Vereinbarung,bremen,2024-06-16 14:45:58
523,https://www.immowelt.de/expose/2bq7858,2bq7858,5238#DCoOh,apartment,Wunderschön renovierte 3-Zimmer-Eigentumswohnung mit Balkon + Fahrstuhl,Bremen(Mahndorf),Straße nicht freigegeben,28307,1972,5. Geschoss,Gewerblicher Anbieter,3,"76,50 m²",blank,193.000 €,Fernwärme,blank,C,Wohngebäude,Bedarfsausweis,05.12.2018 bis 04.12.2028,"80,90 kWh/(m²·a)",Fernwärme,BreMobilien GmbH,blank,blank,nach Absprache,bremen,2024-06-16 14:46:01
524,https://www.immowelt.de/expose/2bvc758,2bvc758,SG23156,apartment,Großzügige 4-Zimmer-Etagenwohnung mit Balkon in Bremen-Gröpelingen,Bremen(Lindenhof),Straße nicht freigegeben,28237,1939,1. Geschoss,Gewerblicher Anbieter,4,85 m²,blank,135.000 €,blank,Etagenheizung,blank,blank,blank,blank,blank,blank,SGI Immobilien Savio Gay,blank,blank,blank,bremen,2024-06-16 14:46:04
525,https://www.immowelt.de/expose/2bqrv57,2bqrv57,KQ-D     4#44npn,apartment,NEUES KAFFEEQUARTIER - Exklusive 2-Zimmer-Wohnung mit Garten (D5),Bremen(Handelshäfen),Straße nicht freigegeben,28217,2024,Erdgeschoss,Gewerblicher Anbieter,2,"60,40 m²",blank,316.200 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,DETLEF HEGEMANN Immobilien Management GmbH,Erstbezug,blank,01.04.2025,bremen,2024-06-16 14:46:06
526,https://www.immowelt.de/expose/2bmpv57,2bmpv57,"NKQ,D9#44npn",apartment,NEUES KAFFEEQUARTIER -           3 Zimmer-Wohnung mit 2 Balkonen - Whg. D9,Bremen(Handelshäfen),Straße nicht freigegeben,28217,2024,1. Geschoss,Gewerblicher Anbieter,3,"79,50 m²",blank,416.100 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,DETLEF HEGEMANN Immobilien Management GmbH,Erstbezug,Apartment,blank,bremen,2024-06-16 14:46:09
