,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
567,https://www.immowelt.de/expose/2dufc5l,2dufc5l,V23112,apartment,Gepflegte EG-Wohnung zum Kauf für Selbstnutzer in Unterwellenborn,Unterwellenborn,Straße nicht freigegeben,07333,1995,Erdgeschoss,Gewerblicher Anbieter,3,"72,38 m²",blank,135.000 €,blank,"Fußbodenheizung, Zentralheizung",D,Wohngebäude,Verbrauchsausweis,bis 14.11.2028,"109,30 kWh/(m²·a)  - Warmwasser enthalten",GAS,Beck Immobilien GmbH,gepflegt,blank,blank,thueringen,2024-06-16 17:09:46
568,https://www.immowelt.de/expose/2deh65l,2deh65l,24 124 113,apartment,Vermietete Etagenwohnung mit Südbalkon und Tiefgaragenstellplatz,Erfurt(Frienstedt),Straße nicht freigegeben,99092,1994,1. Geschoss,Gewerblicher Anbieter,2,53 m²,blank,99.000 €,blank,Zentralheizung,blank,Nicht-Wohngebäude,Verbrauchsausweis,bis 14.02.2028,"131,00 kWh/(m²·a)  - Warmwasser enthalten",GAS,VON POLL IMMOBILIEN Erfurt - Ethon Immobilien GmbH,blank,blank,blank,thueringen,2024-06-16 17:09:49
569,https://www.immowelt.de/expose/2dhtz5k,2dhtz5k,5504#HZiLBh,apartment,38 m² Terrasse mit Blick über Weinreben bis Belvedere - familientaugliche 4 Zimmer - Fahrstuhl - Erstbezug,Weimar(Schöndorf),Straße nicht freigegeben,99427,2025,1. Geschoss,Gewerblicher Anbieter,4,"125,47 m²",blank,auf Anfrage,blank,"Fußbodenheizung, Luft-/Wasser-Wärmepumpe",blank,blank,blank,blank,blank,blank,Liese Immobilien,Erstbezug,blank,blank,thueringen,2024-06-16 17:09:51
570,https://www.immowelt.de/expose/2dqxu5k,2dqxu5k,15045,apartment,Eigentumswohnung in Langewiesen,Ilmenau(Langewiesen),Straße nicht freigegeben,98693,1995,1. Geschoss,Gewerblicher Anbieter,1,"36,70 m²",blank,45.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Marek Schramm Immobilien,renovierungsbedürftig / sanierungsbedürftig,blank,sofort,thueringen,2024-06-16 17:09:54
571,https://www.immowelt.de/expose/2echv5b,2echv5b,120498861#OPSOD,apartment,VERKAUF: 3-Zimmerwohnung am Ufer zur Ammer,Weilheim in Oberbayern(Niederdorla),Straße nicht freigegeben,82362,1978,2. Geschoss,Gewerblicher Anbieter,3,77 m²,blank,284.900 €,blank,Zentralheizung,D,Wohngebäude,Verbrauchsausweis,02.03.2018 bis 01.03.2028,"116,00 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,SEDLMAYR Immobilien,gepflegt,blank,blank,thueringen,2024-06-16 17:09:57
572,https://www.immowelt.de/expose/2dnbt5j,2dnbt5j,Beispiel W2 im OG,apartment,"W2 Altersgerechtes Wohnen, mit KfW Förderung, im OG 118 m²",Bad Salzungen,Hintere Teichgasse 8,36433,2024,1. Geschoss (Dachgeschoss),Gewerblicher Anbieter,4,118 m²,blank,auf Anfrage,blank,Fußbodenheizung,A+,Wohngebäude,Bedarfsausweis,blank,"16,00 kWh/(m²·a)",Strom/ PV-Anlage,Inselsberg Immobilien GmbH Co.KG,Neubau,blank,2025,thueringen,2024-06-16 17:10:03
573,https://www.immowelt.de/expose/2dhpq5j,2dhpq5j,I-00XOA7-W-02TTR8,apartment,"Charmante Dachgeschosswohnung in ""Top-Lage"" mit Kaminofen",Erfurt(Altstadt),Straße nicht freigegeben,99084,1902,blank,Gewerblicher Anbieter,3,88 m²,blank,315.000 €,blank,Zentralheizung,D,Wohngebäude,Verbrauchsausweis,seit 21.10.2018,"115,00 kWh/(m²·a)",blank,EV Immobilien GmbH Jena Engel & Völkers Erfurt,gepflegt,blank,blank,thueringen,2024-06-16 17:10:06
574,https://www.immowelt.de/expose/2d3bp5j,2d3bp5j,CK-357-HH,apartment,"Zwei Wohnungen - Balkon, Loggia, Stellplätze und Aufzug inklusive",Gotha,Straße nicht freigegeben,99867,1903,Dachgeschoss,Gewerblicher Anbieter,6,"167,70 m²",blank,410.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,H&H FinanzMakler GmbH,renoviert / saniert,blank,blank,thueringen,2024-06-16 17:10:09
575,https://www.immowelt.de/expose/2dgmf5j,2dgmf5j,SI-722,apartment,Traumhafte Wohnung mit Blick auf das Schloss von Schmalkalden,Schmalkalden,Straße nicht freigegeben,98574,1993,1. Geschoss,Gewerblicher Anbieter,4,124 m²,blank,130.000 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,bis 21.02.2029,"85,70 kWh/(m²·a)  - Warmwasser enthalten",GAS,Simon Immobilien Schmalkalden,blank,blank,blank,thueringen,2024-06-16 17:10:12
576,https://www.immowelt.de/expose/2elw35f,2elw35f,0280,apartment,Solide Kapitalanlage für den Kleinanleger,Altenburg,Straße nicht freigegeben,04600,1959,1. Geschoss,Gewerblicher Anbieter,3,"58,60 m²",blank,54.000 €,Gas,blank,D,Wohngebäude,Verbrauchsausweis,09.10.2014 bis 09.10.2024,"120,00 kWh/(m²·a)  - Warmwasser enthalten",Gas,VR-Bank Altenburgerland,blank,blank,blank,thueringen,2024-06-16 17:10:15
577,https://www.immowelt.de/expose/2egst54,2egst54,6543-003016,apartment,Großzügige Wohnung mit sonnigem Balkon in Jena Nord,Jena(Löbstedt),Straße nicht freigegeben,07743,1984,1. Geschoss,Gewerblicher Anbieter,"4,5",135 m²,blank,617.000 €,blank,"Fußbodenheizung, Zentralheizung",B,Wohngebäude,Bedarfsausweis,26.06.2023 bis 26.06.2033,"57,10 kWh/(m²·a)","Fernwärme, Solarenergie",Sparkasse Jena-Saale-Holzland Immobilien-Center,projektiert,blank,voraussichtlich 31.12.2024,thueringen,2024-06-16 17:10:18
578,https://www.immowelt.de/expose/2d8mj5h,2d8mj5h,I-00XZ4B-W-02UG91,apartment,Exklusive Stadtwohnung im Loft-Stil mit Balkon,Erfurt(Altstadt),Straße nicht freigegeben,99084,2003,1. Geschoss,Gewerblicher Anbieter,3,93 m²,blank,398.000 €,blank,blank,C,Wohngebäude,Verbrauchsausweis,seit 20.06.2018,"84,20 kWh/(m²·a)",blank,EV Immobilien GmbH Jena Engel & Völkers Erfurt,blank,blank,nach Vereinbarung,thueringen,2024-06-16 17:10:21
579,https://www.immowelt.de/expose/2d84z5r,2d84z5r,"Stauffenbergallee 44,45 WE 38",apartment,2-Zi.-Wohnung mit Wintergarten im Herzen von Erfurt!,Erfurt(Krämpfervorstadt),Straße nicht freigegeben,99085,1980,4. Geschoss,Gewerblicher Anbieter,2,"49,35 m²",blank,121.500 €,blank,blank,D,Wohngebäude,Verbrauchsausweis,19.01.2024 bis 19.01.2034,"110,40 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,Marko Künne Immobilien,renoviert / saniert,blank,nach Vereinbarung,thueringen,2024-06-16 17:10:24
580,https://www.immowelt.de/expose/2dt675n,2dt675n,IB-23-118,apartment,Charmante 4-Zimmerwohnung mit Balkon in guter Wohnlage von Weimar zu verkaufen!,Weimar(Schöndorf),Straße nicht freigegeben,99427,1990,3. Geschoss,Gewerblicher Anbieter,4,"82,51 m²",blank,99.000 €,blank,blank,C,Wohngebäude,Verbrauchsausweis,28.08.2018 bis 28.08.2028,"80,00 kWh/(m²·a)",blank,Immobilienbewegung - Tim Schoene,gepflegt,blank,sofort,thueringen,2024-06-16 17:10:27
